location,country,time,temp,pressure,humidity,visibility,wind speed,wind degree,clouds,date
liberec,cz,1653179699,21.22,1022.91,23.48,9855.51,4.48,121.5,55.48,Sun May 22 02:34:59 CEST 2022
liberec,cz,1653179099,10.99,998.29,29.88,6003.34,3.28,158.5,94.55,Sun May 22 02:24:59 CEST 2022
liberec,cz,1653178499,13.36,1012.62,60.81,7932.01,2.35,208.36,42.74,Sun May 22 02:14:59 CEST 2022
liberec,cz,1653177899,12.64,1017.14,70.99,9846.73,0.68,136.64,42.21,Sun May 22 02:04:59 CEST 2022
liberec,cz,1653177299,14.87,1000.96,54.22,6514.45,1.98,313.67,71.35,Sun May 22 01:54:59 CEST 2022
liberec,cz,1653176699,23.67,1022.74,49.05,7085.9,1.44,337.61,10.03,Sun May 22 01:44:59 CEST 2022
liberec,cz,1653176099,20.24,993.98,48.95,9577.79,4.57,12.68,53.58,Sun May 22 01:34:59 CEST 2022
liberec,cz,1653175499,7.7,991.44,44.34,7565.3,1.83,195.61,92.53,Sun May 22 01:24:59 CEST 2022
liberec,cz,1653174899,11.27,1018.65,66.55,6124.08,1.9,142.56,34.87,Sun May 22 01:14:59 CEST 2022
liberec,cz,1653174299,14.37,1001.11,83.75,7940.96,4.45,33.02,8.42,Sun May 22 01:04:59 CEST 2022
liberec,cz,1653173699,11.92,1011.49,28.65,8358.12,0.59,141.54,15.56,Sun May 22 00:54:59 CEST 2022
liberec,cz,1653173099,23.51,1008.05,40.55,8826.55,4.07,44.13,62.32,Sun May 22 00:44:59 CEST 2022
liberec,cz,1653172499,16.44,1022.88,55.78,7406.46,0.75,225.98,44.07,Sun May 22 00:34:59 CEST 2022
liberec,cz,1653171899,23.02,1003.76,38.33,7063.68,2.66,50.91,10.37,Sun May 22 00:24:59 CEST 2022
liberec,cz,1653171299,16.84,1027.23,89.7,7433.8,0.93,185.45,73.01,Sun May 22 00:14:59 CEST 2022
liberec,cz,1653170699,24.59,1022.66,45.04,6474.55,1.13,30.27,59.69,Sun May 22 00:04:59 CEST 2022
liberec,cz,1653170099,7.13,1001.94,37.46,7231.02,0.3,226.96,42.29,Sat May 21 23:54:59 CEST 2022
liberec,cz,1653169499,22.37,992.35,89.21,6338.13,3.82,43.65,6.86,Sat May 21 23:44:59 CEST 2022
liberec,cz,1653168899,9.34,1002.17,42.58,7573.48,2.26,199.98,18.83,Sat May 21 23:34:59 CEST 2022
liberec,cz,1653168299,8.98,999.52,28.75,8425.01,2.76,105.17,27.38,Sat May 21 23:24:59 CEST 2022
liberec,cz,1653167699,23.53,1017.9,39.82,8534.18,3.58,358.8,97.07,Sat May 21 23:14:59 CEST 2022
liberec,cz,1653167099,12.19,997.48,65.46,6783.56,2.51,279.22,27.96,Sat May 21 23:04:59 CEST 2022
liberec,cz,1653166499,7.47,990.52,61.58,7528.45,1.23,79.69,28.23,Sat May 21 22:54:59 CEST 2022
liberec,cz,1653165899,7.58,1008.91,73.14,7035.42,1.81,150.37,80.63,Sat May 21 22:44:59 CEST 2022
liberec,cz,1653165299,8.38,1005.86,57.23,6222.36,3.98,244.75,80.37,Sat May 21 22:34:59 CEST 2022
liberec,cz,1653164699,21.05,1023.03,43.47,6481.3,3.82,17.57,58.99,Sat May 21 22:24:59 CEST 2022
liberec,cz,1653164099,13.22,1025.62,31.77,7377.37,4.41,45.74,46.93,Sat May 21 22:14:59 CEST 2022
liberec,cz,1653163499,15.07,1004.21,75.4,7763.54,3.85,202.07,64.61,Sat May 21 22:04:59 CEST 2022
liberec,cz,1653162899,18.09,1021.54,47.76,7881.55,0.32,290.53,78.4,Sat May 21 21:54:59 CEST 2022
liberec,cz,1653162299,18.54,1016.49,24.83,9442.44,2.26,147.48,57.69,Sat May 21 21:44:59 CEST 2022
liberec,cz,1653161699,25.96,1001.41,71.85,8052.33,0.46,43.78,83.5,Sat May 21 21:34:59 CEST 2022
liberec,cz,1653161099,20.28,1026.51,27.74,7210.31,1.87,204.59,86.24,Sat May 21 21:24:59 CEST 2022
liberec,cz,1653160499,17.27,990.81,21.84,8966.76,4.14,305.61,29.91,Sat May 21 21:14:59 CEST 2022
liberec,cz,1653159899,24.87,1008.57,61.17,9659.81,3.08,182.64,72.05,Sat May 21 21:04:59 CEST 2022
liberec,cz,1653159299,15.06,1026.71,42.58,7946.9,2.41,14.22,62.4,Sat May 21 20:54:59 CEST 2022
liberec,cz,1653158699,9.44,1001.5,76.07,8215.68,0.61,321.6,92.9,Sat May 21 20:44:59 CEST 2022
liberec,cz,1653158099,24.61,991.8,80.27,8006.84,1.95,272.57,68.26,Sat May 21 20:34:59 CEST 2022
liberec,cz,1653157499,25.93,1018.3,72.77,6803.49,2.08,350.32,2.3,Sat May 21 20:24:59 CEST 2022
liberec,cz,1653156899,9.4,1025.79,21.25,9797.45,3.3,283.78,78.19,Sat May 21 20:14:59 CEST 2022
liberec,cz,1653156299,8.56,1011.21,68.28,6933.72,4.4,253.4,12.77,Sat May 21 20:04:59 CEST 2022
liberec,cz,1653155699,14.66,1012.39,25.34,8860.8,0.65,169.4,65.09,Sat May 21 19:54:59 CEST 2022
liberec,cz,1653155099,9.99,1023.78,30.88,7707.26,1.86,264.5,16.12,Sat May 21 19:44:59 CEST 2022
liberec,cz,1653154499,8.5,1014.91,72.85,6726.41,3.92,274.41,33.2,Sat May 21 19:34:59 CEST 2022
liberec,cz,1653153899,15.37,1007.69,42.93,6925.31,0.65,127.67,84.52,Sat May 21 19:24:59 CEST 2022
liberec,cz,1653153299,21.44,992.58,60.62,6483.88,0.47,4.32,80.84,Sat May 21 19:14:59 CEST 2022
liberec,cz,1653152699,25.13,1002.96,39.58,8614.0,0.78,13.42,57.76,Sat May 21 19:04:59 CEST 2022
liberec,cz,1653152099,7.93,992.46,77.05,8448.87,4.84,232.29,6.22,Sat May 21 18:54:59 CEST 2022
liberec,cz,1653151499,7.86,1001.59,62.43,9906.39,1.91,21.81,30.88,Sat May 21 18:44:59 CEST 2022
liberec,cz,1653150899,19.02,1020.85,25.75,8105.68,3.24,224.44,99.65,Sat May 21 18:34:59 CEST 2022
liberec,cz,1653150299,9.23,1028.09,87.36,7353.37,3.5,183.28,22.9,Sat May 21 18:24:59 CEST 2022
liberec,cz,1653149699,20.5,1023.53,24.36,8699.58,3.63,135.26,64.39,Sat May 21 18:14:59 CEST 2022
liberec,cz,1653149099,11.35,1022.72,28.33,9753.75,4.87,348.27,96.39,Sat May 21 18:04:59 CEST 2022
liberec,cz,1653148499,19.98,1007.76,49.31,9888.48,0.64,286.61,4.74,Sat May 21 17:54:59 CEST 2022
liberec,cz,1653147899,12.36,1015.47,50.29,6747.33,4.43,101.45,97.44,Sat May 21 17:44:59 CEST 2022
liberec,cz,1653147299,14.04,990.16,68.07,8283.3,0.28,329.33,55.16,Sat May 21 17:34:59 CEST 2022
liberec,cz,1653146699,11.98,998.45,63.13,7548.38,2.26,28.66,99.88,Sat May 21 17:24:59 CEST 2022
liberec,cz,1653146099,21.46,1020.8,89.53,9487.8,1.49,130.6,26.89,Sat May 21 17:14:59 CEST 2022
liberec,cz,1653145499,24.13,1004.8,20.64,6592.78,2.34,281.83,13.67,Sat May 21 17:04:59 CEST 2022
liberec,cz,1653144899,13.71,1016.69,45.82,9715.88,0.26,328.56,36.22,Sat May 21 16:54:59 CEST 2022
liberec,cz,1653144299,25.47,1027.31,23.45,9092.48,0.95,305.74,66.33,Sat May 21 16:44:59 CEST 2022
liberec,cz,1653143699,22.37,1025.64,68.38,6283.93,1.67,113.69,41.48,Sat May 21 16:34:59 CEST 2022
liberec,cz,1653143099,16.33,993.28,80.54,9260.99,2.5,199.64,95.91,Sat May 21 16:24:59 CEST 2022
liberec,cz,1653142499,9.11,1025.63,20.93,9369.01,4.94,60.7,88.63,Sat May 21 16:14:59 CEST 2022
liberec,cz,1653141899,9.27,996.15,28.67,8974.78,3.39,138.52,1.81,Sat May 21 16:04:59 CEST 2022
liberec,cz,1653141299,19.42,996.13,20.87,7487.11,3.21,33.89,78.95,Sat May 21 15:54:59 CEST 2022
liberec,cz,1653140699,23.0,1018.49,64.67,6147.39,1.07,312.26,81.41,Sat May 21 15:44:59 CEST 2022
liberec,cz,1653140099,18.85,1004.33,82.08,9121.83,0.74,30.45,49.55,Sat May 21 15:34:59 CEST 2022
liberec,cz,1653139499,24.77,1005.22,27.37,9583.76,4.4,14.07,33.56,Sat May 21 15:24:59 CEST 2022
liberec,cz,1653138899,20.52,1016.9,61.89,7903.73,3.63,204.71,84.31,Sat May 21 15:14:59 CEST 2022
liberec,cz,1653138299,19.53,1014.59,50.26,8234.13,2.11,9.77,22.5,Sat May 21 15:04:59 CEST 2022
liberec,cz,1653137699,15.9,1007.2,80.37,7964.17,3.08,41.14,94.56,Sat May 21 14:54:59 CEST 2022
liberec,cz,1653137099,9.92,1017.16,57.25,7393.51,3.84,284.83,92.52,Sat May 21 14:44:59 CEST 2022
liberec,cz,1653136499,17.79,994.57,37.52,6984.25,3.64,51.94,28.35,Sat May 21 14:34:59 CEST 2022
liberec,cz,1653135899,22.62,1009.81,76.98,7689.21,4.37,40.33,69.71,Sat May 21 14:24:59 CEST 2022
liberec,cz,1653135299,9.31,1005.1,28.9,9300.17,3.91,20.16,68.57,Sat May 21 14:14:59 CEST 2022
liberec,cz,1653134699,10.55,1022.29,38.88,7844.67,4.99,22.79,60.23,Sat May 21 14:04:59 CEST 2022
liberec,cz,1653134099,23.51,1012.06,21.46,6225.03,1.78,94.39,59.61,Sat May 21 13:54:59 CEST 2022
liberec,cz,1653133499,18.56,1015.33,25.17,6652.26,2.04,42.95,73.25,Sat May 21 13:44:59 CEST 2022
liberec,cz,1653132899,25.44,1008.31,82.96,6295.56,3.25,311.67,66.55,Sat May 21 13:34:59 CEST 2022
liberec,cz,1653132299,18.46,1012.09,59.75,9580.51,1.42,322.63,49.34,Sat May 21 13:24:59 CEST 2022
liberec,cz,1653131699,17.94,997.96,25.73,6855.52,1.36,95.29,55.62,Sat May 21 13:14:59 CEST 2022
liberec,cz,1653131099,11.74,1016.06,82.64,9874.13,2.21,356.8,46.3,Sat May 21 13:04:59 CEST 2022
liberec,cz,1653130499,11.96,1019.6,75.34,6200.6,1.87,180.64,26.1,Sat May 21 12:54:59 CEST 2022
liberec,cz,1653129899,14.77,1017.64,40.31,7743.71,0.45,167.7,22.41,Sat May 21 12:44:59 CEST 2022
liberec,cz,1653129299,8.0,1019.2,86.0,8010.93,2.45,50.9,46.11,Sat May 21 12:34:59 CEST 2022
liberec,cz,1653128699,16.25,1010.58,61.42,7668.86,4.08,237.43,38.69,Sat May 21 12:24:59 CEST 2022
liberec,cz,1653128099,19.66,1026.69,46.76,8623.71,3.11,327.91,66.11,Sat May 21 12:14:59 CEST 2022
liberec,cz,1653127499,10.44,1023.02,77.82,6584.28,2.62,102.03,56.37,Sat May 21 12:04:59 CEST 2022
liberec,cz,1653126899,11.91,1023.48,77.59,8663.42,4.3,158.57,91.59,Sat May 21 11:54:59 CEST 2022
liberec,cz,1653126299,7.03,1017.48,43.43,7990.8,2.55,135.46,30.86,Sat May 21 11:44:59 CEST 2022
liberec,cz,1653125699,10.08,1008.09,49.64,9906.86,3.49,119.91,70.21,Sat May 21 11:34:59 CEST 2022
liberec,cz,1653125099,8.68,1018.85,69.22,8377.78,4.76,175.21,9.69,Sat May 21 11:24:59 CEST 2022
liberec,cz,1653124499,12.63,1000.67,56.15,9563.3,1.94,36.7,79.15,Sat May 21 11:14:59 CEST 2022
liberec,cz,1653123899,24.8,997.86,51.57,6284.24,0.41,270.46,0.7,Sat May 21 11:04:59 CEST 2022
liberec,cz,1653123299,9.43,1020.03,67.86,9284.43,4.68,238.94,50.58,Sat May 21 10:54:59 CEST 2022
liberec,cz,1653122699,11.05,1012.92,62.32,7947.23,2.31,358.95,85.22,Sat May 21 10:44:59 CEST 2022
liberec,cz,1653122099,9.07,1015.55,71.85,9894.15,4.22,1.3,62.65,Sat May 21 10:34:59 CEST 2022
liberec,cz,1653121499,24.99,998.56,47.3,6444.6,3.38,351.6,41.37,Sat May 21 10:24:59 CEST 2022
liberec,cz,1653120899,20.07,1019.07,76.75,7099.81,1.95,245.19,55.61,Sat May 21 10:14:59 CEST 2022
liberec,cz,1653120299,14.77,1016.82,67.39,6199.63,4.06,57.86,75.89,Sat May 21 10:04:59 CEST 2022
liberec,cz,1653119699,11.86,1007.11,31.41,6173.73,3.67,32.82,65.85,Sat May 21 09:54:59 CEST 2022
liberec,cz,1653119099,20.62,1019.42,69.34,8022.48,1.9,353.17,53.54,Sat May 21 09:44:59 CEST 2022
liberec,cz,1653118499,16.02,1013.2,36.42,7398.68,0.32,320.83,79.05,Sat May 21 09:34:59 CEST 2022
liberec,cz,1653117899,11.91,1024.91,72.82,9338.56,1.51,98.54,62.2,Sat May 21 09:24:59 CEST 2022
liberec,cz,1653117299,7.03,1023.69,69.29,7548.96,2.05,190.81,88.53,Sat May 21 09:14:59 CEST 2022
liberec,cz,1653116699,14.24,1006.24,67.93,9675.94,0.52,114.63,10.06,Sat May 21 09:04:59 CEST 2022
liberec,cz,1653116099,25.97,1009.87,63.74,6172.73,2.69,227.41,58.28,Sat May 21 08:54:59 CEST 2022
liberec,cz,1653115499,15.94,991.33,46.58,9923.53,0.94,13.99,46.53,Sat May 21 08:44:59 CEST 2022
liberec,cz,1653114899,14.91,1023.65,59.43,9089.06,3.89,344.22,96.18,Sat May 21 08:34:59 CEST 2022
liberec,cz,1653114299,23.42,1018.69,40.73,9010.82,2.27,322.17,74.44,Sat May 21 08:24:59 CEST 2022
liberec,cz,1653113699,21.43,1010.61,21.38,7403.59,2.35,272.31,45.57,Sat May 21 08:14:59 CEST 2022
liberec,cz,1653113099,9.93,990.55,83.88,7532.2,1.42,318.05,68.73,Sat May 21 08:04:59 CEST 2022
liberec,cz,1653112499,11.39,1004.22,85.83,7635.13,4.16,245.52,86.94,Sat May 21 07:54:59 CEST 2022
liberec,cz,1653111899,21.34,1005.17,53.85,6658.34,3.72,112.0,44.37,Sat May 21 07:44:59 CEST 2022
liberec,cz,1653111299,25.17,1003.62,42.03,6638.68,3.43,143.14,54.72,Sat May 21 07:34:59 CEST 2022
liberec,cz,1653110699,16.67,1019.53,59.7,6637.47,3.82,311.44,23.65,Sat May 21 07:24:59 CEST 2022
liberec,cz,1653110099,14.94,1001.23,74.78,6743.29,0.55,103.8,56.84,Sat May 21 07:14:59 CEST 2022
liberec,cz,1653109499,19.13,1029.64,64.12,9679.92,2.45,299.2,77.52,Sat May 21 07:04:59 CEST 2022
liberec,cz,1653108899,9.99,1028.54,29.6,8744.49,3.23,228.39,57.05,Sat May 21 06:54:59 CEST 2022
liberec,cz,1653108299,9.55,998.52,26.3,6833.73,0.97,64.72,32.74,Sat May 21 06:44:59 CEST 2022
liberec,cz,1653107699,20.7,1007.7,82.7,8845.8,1.05,67.09,51.71,Sat May 21 06:34:59 CEST 2022
liberec,cz,1653107099,19.33,1006.01,33.89,9633.98,1.08,267.54,95.8,Sat May 21 06:24:59 CEST 2022
liberec,cz,1653106499,25.06,992.5,41.61,8351.88,2.22,88.0,91.63,Sat May 21 06:14:59 CEST 2022
liberec,cz,1653105899,22.13,997.23,23.05,6914.26,4.0,135.71,9.17,Sat May 21 06:04:59 CEST 2022
liberec,cz,1653105299,23.72,1022.38,53.43,7401.29,1.62,334.27,97.96,Sat May 21 05:54:59 CEST 2022
liberec,cz,1653104699,23.94,999.15,58.7,6056.09,4.94,203.64,82.43,Sat May 21 05:44:59 CEST 2022
liberec,cz,1653104099,8.19,1002.52,62.59,7213.47,2.6,119.04,8.59,Sat May 21 05:34:59 CEST 2022
liberec,cz,1653103499,15.38,1006.79,55.3,7810.6,1.73,146.93,87.91,Sat May 21 05:24:59 CEST 2022
liberec,cz,1653102899,13.43,1020.04,37.57,6044.14,4.25,291.8,69.09,Sat May 21 05:14:59 CEST 2022
liberec,cz,1653102299,8.96,1014.78,59.3,7885.19,3.1,296.98,26.2,Sat May 21 05:04:59 CEST 2022
liberec,cz,1653101699,20.09,1009.17,83.24,6439.64,3.95,77.72,42.82,Sat May 21 04:54:59 CEST 2022
liberec,cz,1653101099,15.32,1026.06,46.13,7143.23,4.13,142.52,28.64,Sat May 21 04:44:59 CEST 2022
liberec,cz,1653100499,15.16,990.75,28.15,6149.41,0.83,272.64,28.94,Sat May 21 04:34:59 CEST 2022
liberec,cz,1653099899,25.98,1017.6,40.57,7902.26,3.83,16.88,3.02,Sat May 21 04:24:59 CEST 2022
liberec,cz,1653099299,21.47,1010.26,70.42,7026.91,1.51,65.87,38.16,Sat May 21 04:14:59 CEST 2022
liberec,cz,1653098699,22.85,993.6,85.93,6338.07,2.97,130.11,66.64,Sat May 21 04:04:59 CEST 2022
liberec,cz,1653098099,10.55,993.23,52.76,6750.7,0.51,102.47,83.15,Sat May 21 03:54:59 CEST 2022
liberec,cz,1653097499,21.24,1003.93,72.25,8037.77,2.19,151.6,13.69,Sat May 21 03:44:59 CEST 2022
liberec,cz,1653096899,19.43,1025.0,87.38,7216.36,0.37,159.18,65.5,Sat May 21 03:34:59 CEST 2022
liberec,cz,1653096299,21.94,1016.08,85.65,9018.16,3.25,335.44,4.64,Sat May 21 03:24:59 CEST 2022
liberec,cz,1653095699,10.65,1029.66,50.57,6598.71,1.0,154.53,58.12,Sat May 21 03:14:59 CEST 2022
liberec,cz,1653095099,20.18,1006.08,30.61,6820.56,0.74,166.02,70.19,Sat May 21 03:04:59 CEST 2022
liberec,cz,1653094499,16.77,998.26,51.19,9390.42,1.52,59.87,83.98,Sat May 21 02:54:59 CEST 2022
liberec,cz,1653093899,22.1,997.44,56.46,8801.55,2.11,316.7,36.27,Sat May 21 02:44:59 CEST 2022
liberec,cz,1653093299,10.87,998.2,78.93,6928.8,0.68,49.87,12.19,Sat May 21 02:34:59 CEST 2022
liberec,cz,1653092699,13.86,994.14,61.91,8471.71,3.54,337.55,87.42,Sat May 21 02:24:59 CEST 2022
liberec,cz,1653092099,25.92,1023.38,49.82,9300.44,0.38,340.99,68.73,Sat May 21 02:14:59 CEST 2022
liberec,cz,1653091499,8.44,992.96,68.57,9613.55,2.81,189.52,95.89,Sat May 21 02:04:59 CEST 2022
liberec,cz,1653090899,21.92,993.16,72.34,7625.71,1.62,49.99,42.49,Sat May 21 01:54:59 CEST 2022
liberec,cz,1653090299,22.99,990.84,62.33,8228.42,3.45,148.68,40.96,Sat May 21 01:44:59 CEST 2022
liberec,cz,1653089699,11.71,1000.18,21.53,6613.25,1.59,59.89,6.36,Sat May 21 01:34:59 CEST 2022
liberec,cz,1653089099,23.32,1017.76,37.26,8322.15,4.25,266.68,27.27,Sat May 21 01:24:59 CEST 2022
liberec,cz,1653088499,25.95,1009.99,54.38,6097.66,1.14,213.42,17.52,Sat May 21 01:14:59 CEST 2022
liberec,cz,1653087899,7.43,1008.53,28.26,6362.72,3.39,211.66,32.52,Sat May 21 01:04:59 CEST 2022
liberec,cz,1653087299,12.22,992.02,51.11,7632.29,0.84,170.28,17.38,Sat May 21 00:54:59 CEST 2022
liberec,cz,1653086699,15.28,1013.63,25.33,9796.24,2.82,246.35,76.44,Sat May 21 00:44:59 CEST 2022
liberec,cz,1653086099,10.36,1017.25,74.83,9850.13,0.84,0.98,10.81,Sat May 21 00:34:59 CEST 2022
liberec,cz,1653085499,10.5,994.34,25.19,7154.68,1.88,184.93,16.17,Sat May 21 00:24:59 CEST 2022
liberec,cz,1653084899,21.24,991.77,21.36,6723.65,0.38,223.3,47.98,Sat May 21 00:14:59 CEST 2022
liberec,cz,1653084299,9.94,996.39,87.44,8269.79,1.59,347.84,28.73,Sat May 21 00:04:59 CEST 2022
liberec,cz,1653083699,14.6,994.07,89.28,6409.78,2.93,250.5,46.0,Fri May 20 23:54:59 CEST 2022
liberec,cz,1653083099,18.04,998.59,89.74,9136.12,3.76,64.38,47.86,Fri May 20 23:44:59 CEST 2022
liberec,cz,1653082499,19.78,1022.68,36.0,9759.48,1.98,35.55,6.41,Fri May 20 23:34:59 CEST 2022
liberec,cz,1653081899,12.36,1001.98,63.33,9100.61,4.77,56.78,92.81,Fri May 20 23:24:59 CEST 2022
liberec,cz,1653081299,23.31,996.99,40.55,6020.03,1.55,154.22,95.53,Fri May 20 23:14:59 CEST 2022
liberec,cz,1653080699,7.11,1024.8,22.59,7907.16,1.54,104.45,93.96,Fri May 20 23:04:59 CEST 2022
liberec,cz,1653080099,15.34,1029.92,65.38,9395.16,2.13,320.56,37.05,Fri May 20 22:54:59 CEST 2022
liberec,cz,1653079499,10.71,1006.2,54.79,8829.36,4.16,114.53,29.95,Fri May 20 22:44:59 CEST 2022
liberec,cz,1653078899,10.8,1011.66,77.32,6956.11,3.33,92.84,30.44,Fri May 20 22:34:59 CEST 2022
liberec,cz,1653078299,13.83,1023.1,78.15,9837.25,3.06,351.25,5.4,Fri May 20 22:24:59 CEST 2022
liberec,cz,1653077699,12.46,1025.42,81.99,8460.18,3.83,211.71,23.21,Fri May 20 22:14:59 CEST 2022
liberec,cz,1653077099,9.16,1026.51,26.61,8322.19,1.58,326.11,41.54,Fri May 20 22:04:59 CEST 2022
liberec,cz,1653076499,14.46,1011.26,54.67,8654.1,4.82,82.91,90.19,Fri May 20 21:54:59 CEST 2022
liberec,cz,1653075899,23.12,992.81,78.16,8856.03,0.62,327.49,36.24,Fri May 20 21:44:59 CEST 2022
liberec,cz,1653075299,22.55,1011.02,56.15,8616.38,4.38,56.85,12.69,Fri May 20 21:34:59 CEST 2022
liberec,cz,1653074699,13.02,1011.01,54.92,9422.57,0.67,220.85,35.9,Fri May 20 21:24:59 CEST 2022
liberec,cz,1653074099,12.18,1028.08,61.94,6593.39,3.89,145.94,2.75,Fri May 20 21:14:59 CEST 2022
liberec,cz,1653073499,7.58,1003.09,35.44,7307.65,1.73,178.24,29.46,Fri May 20 21:04:59 CEST 2022
liberec,cz,1653072899,21.31,1000.89,87.47,8927.17,2.09,265.38,15.26,Fri May 20 20:54:59 CEST 2022
liberec,cz,1653072299,11.72,1008.92,58.67,7310.21,2.98,220.51,72.81,Fri May 20 20:44:59 CEST 2022
liberec,cz,1653071699,12.12,1016.17,34.06,9388.18,1.66,39.94,18.37,Fri May 20 20:34:59 CEST 2022
liberec,cz,1653071099,23.53,1004.16,84.24,8958.39,0.65,135.61,68.15,Fri May 20 20:24:59 CEST 2022
liberec,cz,1653070499,14.28,1009.88,43.2,9486.27,3.25,307.5,43.51,Fri May 20 20:14:59 CEST 2022
liberec,cz,1653069899,8.58,1013.25,44.69,8808.57,2.77,247.12,80.15,Fri May 20 20:04:59 CEST 2022
liberec,cz,1653069299,21.45,1006.15,78.96,9799.12,3.26,38.1,68.69,Fri May 20 19:54:59 CEST 2022
liberec,cz,1653068699,14.97,1004.9,54.08,7756.71,4.08,302.38,50.05,Fri May 20 19:44:59 CEST 2022
liberec,cz,1653068099,15.72,1025.51,81.86,8972.79,2.16,197.81,78.72,Fri May 20 19:34:59 CEST 2022
liberec,cz,1653067499,14.92,1007.51,44.18,6946.15,2.24,310.58,90.52,Fri May 20 19:24:59 CEST 2022
liberec,cz,1653066899,24.1,992.43,71.32,9205.09,2.76,143.96,3.85,Fri May 20 19:14:59 CEST 2022
liberec,cz,1653066299,17.7,1003.85,43.35,7769.08,3.82,71.5,42.62,Fri May 20 19:04:59 CEST 2022
liberec,cz,1653065699,17.44,1009.82,32.74,8519.45,2.0,311.64,64.43,Fri May 20 18:54:59 CEST 2022
liberec,cz,1653065099,16.81,1017.05,80.47,7934.97,4.97,12.78,51.09,Fri May 20 18:44:59 CEST 2022
liberec,cz,1653064499,13.28,1011.58,28.07,8933.76,4.21,352.82,0.31,Fri May 20 18:34:59 CEST 2022
liberec,cz,1653063899,13.96,1000.0,53.2,6344.62,1.86,96.41,91.32,Fri May 20 18:24:59 CEST 2022
liberec,cz,1653063299,17.8,1009.62,74.46,9125.82,2.91,176.24,41.6,Fri May 20 18:14:59 CEST 2022
liberec,cz,1653062699,8.87,1010.33,80.65,9562.31,1.82,70.57,1.22,Fri May 20 18:04:59 CEST 2022
liberec,cz,1653062099,23.55,1004.99,58.43,7755.04,1.92,214.28,49.13,Fri May 20 17:54:59 CEST 2022
liberec,cz,1653061499,19.56,1012.16,58.38,9606.07,2.2,269.53,53.55,Fri May 20 17:44:59 CEST 2022
liberec,cz,1653060899,7.72,990.6,30.71,9075.43,3.11,115.73,12.2,Fri May 20 17:34:59 CEST 2022
liberec,cz,1653060299,9.01,1029.28,37.46,7337.67,1.92,82.68,26.68,Fri May 20 17:24:59 CEST 2022
liberec,cz,1653059699,12.62,1013.64,37.11,7519.24,4.11,229.58,67.55,Fri May 20 17:14:59 CEST 2022
liberec,cz,1653059099,18.63,1003.84,60.07,7976.7,4.71,173.91,59.72,Fri May 20 17:04:59 CEST 2022
liberec,cz,1653058499,17.35,1012.04,66.32,6476.74,2.07,179.97,12.94,Fri May 20 16:54:59 CEST 2022
liberec,cz,1653057899,10.21,1002.03,63.84,7122.21,4.77,315.31,32.02,Fri May 20 16:44:59 CEST 2022
liberec,cz,1653057299,22.6,1012.45,24.58,7302.44,0.95,45.52,92.31,Fri May 20 16:34:59 CEST 2022
liberec,cz,1653056699,9.16,1022.12,83.24,7145.24,3.39,22.96,95.03,Fri May 20 16:24:59 CEST 2022
liberec,cz,1653056099,16.94,1001.34,84.15,8846.81,2.47,103.33,56.07,Fri May 20 16:14:59 CEST 2022
liberec,cz,1653055499,7.37,1007.94,27.31,6391.49,1.54,99.19,81.16,Fri May 20 16:04:59 CEST 2022
liberec,cz,1653054899,8.96,1016.45,75.01,8602.61,3.13,175.82,91.75,Fri May 20 15:54:59 CEST 2022
liberec,cz,1653054299,7.63,1017.31,54.91,9170.39,3.42,16.73,43.18,Fri May 20 15:44:59 CEST 2022
liberec,cz,1653053699,13.54,1029.6,70.11,6516.91,2.5,344.5,61.15,Fri May 20 15:34:59 CEST 2022
liberec,cz,1653053099,25.91,1025.35,26.11,6261.43,3.59,45.23,0.88,Fri May 20 15:24:59 CEST 2022
liberec,cz,1653052499,15.86,1000.8,31.09,9043.95,2.23,40.75,61.85,Fri May 20 15:14:59 CEST 2022
liberec,cz,1653051899,16.83,1020.46,86.42,7537.2,4.64,275.25,36.15,Fri May 20 15:04:59 CEST 2022
liberec,cz,1653051299,25.0,1000.04,47.93,7180.19,4.34,342.96,17.04,Fri May 20 14:54:59 CEST 2022
liberec,cz,1653050699,18.76,1006.99,71.08,8275.82,0.76,260.88,84.57,Fri May 20 14:44:59 CEST 2022
liberec,cz,1653050099,19.79,1017.66,76.13,9191.44,3.48,105.24,24.77,Fri May 20 14:34:59 CEST 2022
liberec,cz,1653049499,23.66,997.31,37.85,6827.24,3.78,149.23,39.15,Fri May 20 14:24:59 CEST 2022
liberec,cz,1653048899,19.06,991.69,61.8,6962.31,0.84,349.27,20.51,Fri May 20 14:14:59 CEST 2022
liberec,cz,1653048299,15.44,1022.4,62.0,6791.55,0.21,27.1,58.25,Fri May 20 14:04:59 CEST 2022
liberec,cz,1653047699,24.06,997.04,25.71,8953.69,1.5,354.44,61.15,Fri May 20 13:54:59 CEST 2022
liberec,cz,1653047099,22.38,995.04,22.83,8021.46,2.58,256.33,41.57,Fri May 20 13:44:59 CEST 2022
liberec,cz,1653046499,8.94,1012.8,28.5,8698.43,1.3,144.32,58.34,Fri May 20 13:34:59 CEST 2022
liberec,cz,1653045899,22.67,1006.99,31.53,9539.62,0.12,142.41,0.38,Fri May 20 13:24:59 CEST 2022
liberec,cz,1653045299,8.95,1012.26,30.24,7031.64,3.71,231.72,97.56,Fri May 20 13:14:59 CEST 2022
liberec,cz,1653044699,15.36,1023.23,63.65,6558.11,3.19,337.08,29.0,Fri May 20 13:04:59 CEST 2022
